Violation_ID,Seller_ID,Violation_Date,Violation_Year,Violation_Type,Severity_Level,Violation_Status,Reported_Source,Affected_Order_Count,Penalty_Amount,Fraud_Linked_Flag,Action_Taken,Resolved_Flag
V01259,78,2022-05-21,2022,Fraud Suspicion,High,Under Investigation,User,2,3787.26,1,No Action,0
V01260,78,2022-01-06,2022,Counterfeit Risk,High,Closed,Compliance Team,3,3828.38,0,Payout Hold,1
V01261,78,2023-05-22,2023,Product Quality Issue,High,Open,User,8,3451.9,0,Payout Hold,0
V01262,78,2023-01-24,2023,Regulatory Non-Compliance,High,Escalated,System Detection,16,2215.2,0,Listing Removed,1
V01263,78,2023-01-26,2023,Late Fulfillment,Critical,Closed,Internal Audit,11,6620.06,0,No Action,1
V01264,78,2023-07-23,2023,Fraud Suspicion,Medium,Closed,System Detection,16,403.89,1,Listing Removed,1
V01265,78,2023-07-14,2023,Regulatory Non-Compliance,Low,Escalated,User,13,549.16,0,No Action,1
V01266,78,2024-03-05,2024,Product Quality Issue,Critical,Under Investigation,Compliance Team,4,2717.9,0,Seller Suspended,0
V01267,78,2025-09-08,2025,Fraud Suspicion,High,Closed,Internal Audit,2,2423.06,1,Warning Issued,1
V01268,78,2025-03-21,2025,Listing Misrepresentation,Critical,Open,User,14,5892.3,0,Payout Hold,0
V01269,78,2025-08-10,2025,Fraud Suspicion,Critical,Under Investigation,User,2,7277.05,1,Payout Hold,0
V01270,78,2025-04-16,2025,Policy Breach,Medium,Open,System Detection,11,1188.05,0,Payout Hold,1
V01271,78,2025-11-11,2025,Listing Misrepresentation,High,Closed,Compliance Team,5,2316.01,0,Payout Hold,1
V01272,78,2025-02-10,2025,Product Quality Issue,Low,Escalated,Internal Audit,1,551.55,0,No Action,0
V01273,79,2021-06-03,2021,Product Quality Issue,Critical,Escalated,User,10,3990.97,0,Seller Suspended,1
V01274,79,2021-07-16,2021,Late Fulfillment,Medium,Closed,Compliance Team,14,625.86,0,Payout Hold,1
V01275,79,2022-05-12,2022,Fraud Suspicion,High,Closed,Internal Audit,5,2446.61,1,Listing Removed,1
V01276,79,2022-06-03,2022,Fraud Suspicion,High,Closed,Compliance Team,5,2399.67,1,Payout Hold,1
V01277,79,2022-03-28,2022,Late Fulfillment,High,Under Investigation,Internal Audit,2,2274.78,1,Payout Hold,0
V01278,79,2022-06-17,2022,Fraud Suspicion,Low,Closed,Internal Audit,7,187.21,1,Warning Issued,1
V01279,79,2024-05-08,2024,Listing Misrepresentation,High,Open,Internal Audit,10,3400.56,0,Listing Removed,0
V01280,79,2024-02-02,2024,Product Quality Issue,Medium,Closed,System Detection,15,411.09,0,Listing Removed,1
V01281,79,2024-07-21,2024,Product Quality Issue,Critical,Open,User,16,5680.02,0,Payout Hold,1
V01282,79,2025-05-06,2025,Policy Breach,Low,Closed,User,8,117.14,0,Warning Issued,1
V01283,79,2025-06-21,2025,Policy Breach,Medium,Closed,User,5,1394.39,0,Seller Suspended,1
V01284,80,2021-02-10,2021,Policy Breach,Low,Closed,User,8,189.02,0,Warning Issued,1
V01285,80,2022-03-01,2022,Late Fulfillment,High,Under Investigation,System Detection,3,3546.41,0,Listing Removed,1
V01286,80,2022-05-02,2022,Counterfeit Risk,Medium,Escalated,User,6,480.24,0,Payout Hold,0
V01287,80,2022-01-04,2022,Regulatory Non-Compliance,Medium,Closed,User,8,392.34,0,No Action,1
V01288,80,2023-04-19,2023,Late Fulfillment,Low,Under Investigation,Compliance Team,11,227.3,0,Warning Issued,0
V01289,80,2024-06-27,2024,Policy Breach,Critical,Under Investigation,User,1,5851.77,1,Seller Suspended,0
V01290,80,2024-09-14,2024,Late Fulfillment,High,Closed,Internal Audit,13,2311.8,0,Listing Removed,1
V01291,80,2024-11-28,2024,Late Fulfillment,High,Under Investigation,User,15,3491.13,0,Payout Hold,0
V01292,80,2024-12-06,2024,Regulatory Non-Compliance,Medium,Closed,Compliance Team,18,859.91,0,Warning Issued,1
V01293,80,2024-06-26,2024,Fraud Suspicion,High,Open,User,9,2249.47,1,No Action,1
V01294,80,2025-04-13,2025,Fraud Suspicion,Critical,Escalated,Internal Audit,10,7580.92,1,Seller Suspended,0
V01295,81,2021-04-18,2021,Policy Breach,Critical,Closed,User,5,5532.94,1,Seller Suspended,1
V01296,81,2021-05-07,2021,Policy Breach,Critical,Closed,User,12,4363.15,0,Payout Hold,1
V01297,81,2021-11-23,2021,Regulatory Non-Compliance,High,Under Investigation,User,10,3820.56,0,Listing Removed,0
V01298,81,2021-07-08,2021,Counterfeit Risk,High,Closed,System Detection,11,2411.17,0,Listing Removed,1
V01299,81,2021-09-26,2021,Listing Misrepresentation,Medium,Open,System Detection,13,1227.01,1,Listing Removed,0
V01300,81,2022-01-16,2022,Product Quality Issue,Medium,Under Investigation,User,10,255.08,0,No Action,0
V01301,81,2022-08-18,2022,Counterfeit Risk,Critical,Under Investigation,User,6,3224.98,0,Payout Hold,1
V01302,81,2022-10-25,2022,Policy Breach,High,Escalated,User,12,2898.5,1,No Action,0
V01303,81,2022-07-07,2022,Late Fulfillment,Medium,Escalated,User,7,1374.1,1,Payout Hold,0
V01304,81,2023-11-03,2023,Regulatory Non-Compliance,Low,Closed,User,6,229.96,0,No Action,1
V01305,81,2023-10-14,2023,Product Quality Issue,Medium,Closed,User,7,530.25,0,No Action,1
V01306,81,2023-01-04,2023,Regulatory Non-Compliance,Low,Closed,Internal Audit,8,16.52,0,No Action,1
V01307,81,2024-10-09,2024,Product Quality Issue,Low,Closed,Compliance Team,3,138.97,0,Warning Issued,1
V01308,81,2024-11-14,2024,Policy Breach,Medium,Under Investigation,User,1,916.85,0,Seller Suspended,0
V01309,81,2024-12-09,2024,Late Fulfillment,Low,Open,User,12,360.3,0,Warning Issued,1
V01310,81,2025-02-13,2025,Fraud Suspicion,Medium,Closed,User,7,1214.57,1,Seller Suspended,1
V01311,81,2025-03-02,2025,Fraud Suspicion,High,Escalated,User,11,3777.49,1,Seller Suspended,0
V01312,81,2025-02-20,2025,Late Fulfillment,Medium,Closed,Compliance Team,7,1369.15,0,Warning Issued,1
V01313,81,2025-05-05,2025,Late Fulfillment,Medium,Closed,Internal Audit,18,1089.12,0,Payout Hold,1
V01314,82,2021-02-07,2021,Regulatory Non-Compliance,Medium,Open,Compliance Team,2,373.6,0,No Action,0
V01315,82,2021-04-05,2021,Policy Breach,Low,Closed,Compliance Team,5,490.15,0,No Action,1
V01316,82,2021-08-22,2021,Fraud Suspicion,Low,Closed,User,11,173.6,1,No Action,1
V01317,82,2022-11-10,2022,Listing Misrepresentation,High,Escalated,User,6,3788.31,0,Warning Issued,1
V01318,82,2022-06-16,2022,Listing Misrepresentation,High,Open,Compliance Team,1,2662.32,0,Warning Issued,0
V01319,82,2023-10-04,2023,Listing Misrepresentation,High,Open,User,2,1356.91,0,Payout Hold,1
V01320,82,2023-02-11,2023,Fraud Suspicion,Critical,Escalated,Internal Audit,15,2865.36,1,Listing Removed,0
V01321,82,2023-06-06,2023,Product Quality Issue,Critical,Under Investigation,System Detection,11,2857.53,1,Seller Suspended,0
V01322,82,2023-10-09,2023,Fraud Suspicion,Critical,Under Investigation,Compliance Team,2,5788.36,1,No Action,0
V01323,82,2023-11-23,2023,Listing Misrepresentation,Medium,Closed,User,4,1222.87,0,Listing Removed,1
V01324,82,2024-08-21,2024,Late Fulfillment,Medium,Closed,User,1,728.48,1,Warning Issued,1
V01325,82,2024-01-03,2024,Policy Breach,Critical,Under Investigation,System Detection,15,4579.4,1,No Action,1
V01326,82,2024-05-02,2024,Product Quality Issue,High,Open,User,9,3941.4,1,No Action,0
V01327,82,2024-05-26,2024,Late Fulfillment,High,Under Investigation,User,14,3160.35,1,Listing Removed,0
V01328,82,2025-04-05,2025,Late Fulfillment,High,Closed,Internal Audit,7,3598.98,1,Payout Hold,1
V01329,82,2025-10-19,2025,Late Fulfillment,Medium,Under Investigation,User,14,394.78,1,Payout Hold,1
V01330,82,2025-04-12,2025,Policy Breach,Critical,Under Investigation,User,14,4936.48,1,Seller Suspended,0
V01331,82,2025-03-27,2025,Fraud Suspicion,Critical,Under Investigation,User,9,7648.05,1,Seller Suspended,1
V01332,83,2021-09-08,2021,Fraud Suspicion,Critical,Open,User,6,7422.25,1,Listing Removed,1
V01333,83,2021-06-08,2021,Product Quality Issue,Critical,Escalated,System Detection,6,3025.84,1,Seller Suspended,0
V01334,83,2021-08-10,2021,Policy Breach,High,Closed,User,8,3779.02,1,Payout Hold,1
V01335,83,2021-06-16,2021,Product Quality Issue,High,Escalated,User,3,2755.55,1,Payout Hold,0
V01336,83,2021-11-20,2021,Policy Breach,Medium,Under Investigation,User,15,995.33,0,No Action,0
V01337,83,2021-06-16,2021,Product Quality Issue,Medium,Closed,System Detection,15,969.89,0,Warning Issued,1
V01338,83,2022-10-21,2022,Late Fulfillment,Medium,Escalated,User,7,1251.25,0,Listing Removed,1
V01339,83,2022-07-11,2022,Late Fulfillment,Medium,Closed,User,7,805.07,0,Warning Issued,1
V01340,83,2022-03-15,2022,Late Fulfillment,Critical,Under Investigation,Compliance Team,2,4143.63,0,Seller Suspended,0
V01341,83,2022-11-01,2022,Product Quality Issue,Medium,Closed,System Detection,7,450.91,0,Payout Hold,1
V01342,83,2022-05-10,2022,Late Fulfillment,Critical,Escalated,Compliance Team,9,6914.89,0,Listing Removed,0
V01343,83,2022-04-24,2022,Late Fulfillment,Medium,Under Investigation,User,8,1208.49,0,Listing Removed,0
V01344,83,2023-12-11,2023,Regulatory Non-Compliance,Critical,Under Investigation,User,4,5717.27,1,Seller Suspended,0
V01345,83,2023-07-01,2023,Fraud Suspicion,High,Escalated,System Detection,7,2971.48,1,Listing Removed,0
V01346,83,2023-06-06,2023,Fraud Suspicion,High,Closed,Compliance Team,4,1838.6,1,Listing Removed,1
V01347,83,2024-07-06,2024,Product Quality Issue,High,Open,User,3,1470.92,0,Listing Removed,0
V01348,83,2024-07-15,2024,Policy Breach,Critical,Under Investigation,System Detection,9,4733.66,0,Listing Removed,1
V01349,83,2024-01-13,2024,Fraud Suspicion,High,Escalated,User,2,1691.88,1,Listing Removed,0
V01350,83,2024-06-01,2024,Fraud Suspicion,High,Open,User,5,1730.56,1,Listing Removed,0
V01351,83,2024-02-20,2024,Fraud Suspicion,Critical,Under Investigation,User,13,3513.13,1,Payout Hold,0
V01352,83,2024-12-16,2024,Fraud Suspicion,High,Under Investigation,User,18,1007.37,1,Payout Hold,1
V01353,83,2025-04-01,2025,Policy Breach,High,Open,System Detection,10,3887.12,0,Listing Removed,1
V01354,83,2025-09-25,2025,Fraud Suspicion,Critical,Escalated,User,7,6803.04,1,Payout Hold,1
V01355,83,2025-04-22,2025,Fraud Suspicion,Critical,Escalated,User,9,4853.5,1,No Action,0
V01356,83,2025-03-22,2025,Fraud Suspicion,High,Closed,Internal Audit,2,2944.01,1,Seller Suspended,1
V01357,83,2025-11-03,2025,Policy Breach,Medium,Closed,User,9,1099.69,1,Payout Hold,1
V01358,84,2021-11-14,2021,Late Fulfillment,Low,Under Investigation,Internal Audit,3,73.86,0,No Action,1
V01359,84,2021-07-27,2021,Product Quality Issue,Medium,Closed,Internal Audit,2,525.84,0,Listing Removed,1
V01360,84,2022-10-10,2022,Late Fulfillment,Low,Escalated,Compliance Team,4,498.11,0,Warning Issued,1
V01361,84,2023-04-23,2023,Policy Breach,Medium,Under Investigation,Internal Audit,8,1073.38,0,Warning Issued,0
V01362,84,2023-03-16,2023,Policy Breach,High,Under Investigation,Compliance Team,10,2661.23,0,Payout Hold,0
V01363,84,2023-02-11,2023,Fraud Suspicion,Critical,Open,System Detection,2,6784.19,1,Listing Removed,0
V01364,84,2023-06-06,2023,Policy Breach,Medium,Under Investigation,User,17,1241.27,0,Listing Removed,0
V01365,84,2024-08-06,2024,Regulatory Non-Compliance,Medium,Under Investigation,Internal Audit,11,1386.98,0,No Action,0
V01366,84,2025-07-20,2025,Listing Misrepresentation,High,Closed,Compliance Team,7,1836.05,0,Listing Removed,1
V01367,84,2025-06-27,2025,Fraud Suspicion,Critical,Open,Internal Audit,7,3212.88,1,Payout Hold,0
V01368,84,2025-06-28,2025,Fraud Suspicion,Critical,Open,User,9,3195.05,1,Payout Hold,0
V01369,84,2025-10-08,2025,Policy Breach,High,Under Investigation,User,4,1807.87,0,Payout Hold,0
V01370,84,2025-07-28,2025,Listing Misrepresentation,Critical,Under Investigation,Compliance Team,14,6292.65,1,No Action,0
V01371,85,2021-06-16,2021,Product Quality Issue,Medium,Escalated,User,8,1330.02,0,Listing Removed,0
V01372,85,2021-04-08,2021,Product Quality Issue,Medium,Open,Compliance Team,11,1100.79,0,Listing Removed,0
V01373,85,2022-04-15,2022,Policy Breach,High,Closed,User,2,3096.15,0,No Action,1
V01374,85,2023-08-13,2023,Policy Breach,Medium,Closed,User,11,524.64,0,Listing Removed,1
V01375,85,2023-09-14,2023,Late Fulfillment,Low,Escalated,User,13,495.26,0,No Action,0
V01376,85,2024-09-09,2024,Late Fulfillment,Critical,Escalated,Compliance Team,5,3619.47,0,Seller Suspended,1
V01377,85,2024-11-19,2024,Late Fulfillment,Critical,Under Investigation,System Detection,9,6302.36,0,Seller Suspended,1
V01378,85,2024-02-23,2024,Late Fulfillment,Low,Closed,User,8,363.95,0,No Action,1
V01379,85,2024-10-05,2024,Late Fulfillment,Critical,Escalated,User,16,6433.56,0,Payout Hold,0
V01380,85,2024-10-12,2024,Policy Breach,Low,Closed,System Detection,16,29.95,0,Warning Issued,1
V01381,85,2025-02-04,2025,Late Fulfillment,Medium,Closed,Internal Audit,2,1052.85,1,No Action,1
V01382,85,2025-09-24,2025,Policy Breach,High,Under Investigation,User,2,1845.54,1,Warning Issued,0
V01383,85,2025-09-11,2025,Fraud Suspicion,High,Under Investigation,Internal Audit,6,2431.94,1,Payout Hold,0
V01384,86,2021-10-21,2021,Counterfeit Risk,Critical,Under Investigation,User,16,4050.08,0,Payout Hold,0
V01385,86,2021-05-02,2021,Counterfeit Risk,Critical,Open,System Detection,8,6846.7,0,Seller Suspended,0
V01386,86,2021-12-18,2021,Policy Breach,Medium,Closed,Internal Audit,8,383.38,0,Listing Removed,1
V01387,86,2022-02-03,2022,Product Quality Issue,High,Escalated,System Detection,5,2737.43,0,Payout Hold,0
V01388,86,2022-07-03,2022,Late Fulfillment,Low,Closed,Internal Audit,8,581.79,0,Warning Issued,1
V01389,86,2022-05-12,2022,Product Quality Issue,Low,Closed,Internal Audit,5,423.35,0,Warning Issued,1
V01390,86,2022-04-08,2022,Product Quality Issue,High,Escalated,User,4,1477.67,0,Listing Removed,0
V01391,86,2022-12-16,2022,Late Fulfillment,Low,Closed,User,11,160.61,0,Listing Removed,1
V01392,86,2022-10-28,2022,Late Fulfillment,Critical,Escalated,User,4,6837.81,0,Listing Removed,1
V01393,86,2023-08-25,2023,Product Quality Issue,Critical,Under Investigation,System Detection,4,6960.53,1,Seller Suspended,0
V01394,86,2023-09-12,2023,Late Fulfillment,Critical,Under Investigation,User,17,7677.57,1,Seller Suspended,1
V01395,86,2023-03-24,2023,Product Quality Issue,High,Escalated,System Detection,9,3850.39,1,Seller Suspended,1
V01396,86,2023-02-04,2023,Product Quality Issue,Medium,Closed,System Detection,2,498.02,1,No Action,1
V01397,86,2024-02-05,2024,Late Fulfillment,High,Escalated,System Detection,7,1580.39,0,Listing Removed,1
V01398,86,2024-01-12,2024,Product Quality Issue,Medium,Closed,User,8,1481.82,0,Seller Suspended,1
V01399,86,2025-07-04,2025,Product Quality Issue,Medium,Closed,Internal Audit,10,1137.22,0,Listing Removed,1
V01400,86,2025-07-25,2025,Late Fulfillment,Low,Closed,Compliance Team,3,226.58,0,No Action,1
V01401,86,2025-05-01,2025,Late Fulfillment,Medium,Under Investigation,Compliance Team,12,1299.53,0,No Action,0
V01402,87,2021-04-25,2021,Late Fulfillment,High,Open,Compliance Team,13,1775.12,1,Warning Issued,0
V01403,87,2021-06-23,2021,Policy Breach,Medium,Under Investigation,User,17,983.43,0,No Action,0
V01404,87,2021-12-04,2021,Fraud Suspicion,Medium,Under Investigation,User,7,879.9,1,Warning Issued,0
V01405,87,2021-04-22,2021,Fraud Suspicion,High,Under Investigation,Compliance Team,5,2668.92,1,Payout Hold,0
V01406,87,2021-09-23,2021,Fraud Suspicion,High,Open,User,11,1851.06,1,Listing Removed,1
V01407,87,2022-04-23,2022,Product Quality Issue,Medium,Closed,User,4,1098.47,0,No Action,1
V01408,87,2022-04-03,2022,Regulatory Non-Compliance,Critical,Escalated,User,14,4742.17,0,Seller Suspended,0
V01409,87,2022-07-18,2022,Listing Misrepresentation,Critical,Closed,System Detection,6,6463.32,0,Listing Removed,1
V01410,87,2022-01-26,2022,Counterfeit Risk,Critical,Escalated,System Detection,2,5503.57,0,Listing Removed,0
V01411,87,2022-07-26,2022,Counterfeit Risk,Low,Open,Compliance Team,9,167.88,0,No Action,0
V01412,87,2022-11-07,2022,Policy Breach,Critical,Escalated,Compliance Team,15,3789.59,0,Listing Removed,1
V01413,87,2023-10-23,2023,Policy Breach,Critical,Escalated,System Detection,12,2820.17,0,Listing Removed,0
V01414,87,2023-10-19,2023,Late Fulfillment,High,Closed,User,17,3428.63,0,Seller Suspended,1
V01415,87,2023-01-06,2023,Product Quality Issue,Critical,Under Investigation,User,18,4032.73,0,Seller Suspended,0
V01416,87,2023-03-20,2023,Policy Breach,High,Under Investigation,System Detection,9,3118.83,0,No Action,0
V01417,87,2023-07-13,2023,Late Fulfillment,Critical,Open,Compliance Team,14,2952.91,0,Seller Suspended,0
V01418,87,2023-02-12,2023,Fraud Suspicion,Critical,Closed,Compliance Team,16,7417.71,1,Seller Suspended,1
V01419,87,2024-06-23,2024,Fraud Suspicion,Critical,Escalated,System Detection,19,7887.13,1,Listing Removed,0
V01420,87,2024-12-08,2024,Fraud Suspicion,High,Closed,Internal Audit,20,2343.59,1,Listing Removed,1
V01421,87,2024-02-18,2024,Late Fulfillment,Medium,Closed,Compliance Team,13,760.24,0,Listing Removed,1
V01422,87,2025-02-13,2025,Policy Breach,Medium,Closed,Internal Audit,12,869.05,0,Warning Issued,1
V01423,87,2025-11-17,2025,Product Quality Issue,Critical,Under Investigation,Compliance Team,9,5496.11,0,Payout Hold,0
V01424,87,2025-12-21,2025,Late Fulfillment,High,Closed,System Detection,3,2204.55,0,Payout Hold,1
V01425,88,2021-07-15,2021,Policy Breach,Low,Under Investigation,Internal Audit,11,51.38,0,No Action,0
V01426,88,2021-09-21,2021,Regulatory Non-Compliance,Medium,Closed,User,8,552.3,0,Payout Hold,1
V01427,88,2022-06-11,2022,Product Quality Issue,High,Open,Internal Audit,6,2809.78,0,Listing Removed,0
V01428,88,2022-04-18,2022,Late Fulfillment,High,Open,System Detection,17,1217.32,0,Warning Issued,0
V01429,88,2022-08-04,2022,Policy Breach,High,Under Investigation,User,15,1565.41,0,Payout Hold,0
V01430,88,2022-06-28,2022,Late Fulfillment,Critical,Under Investigation,Compliance Team,6,6065.58,0,Payout Hold,0
V01431,88,2023-11-12,2023,Policy Breach,Low,Closed,System Detection,7,356.62,0,Warning Issued,1
V01432,88,2024-09-27,2024,Policy Breach,Medium,Closed,User,2,541.14,0,Warning Issued,1
V01433,88,2024-04-01,2024,Late Fulfillment,Medium,Open,System Detection,8,329.76,0,Payout Hold,0
V01434,88,2025-03-19,2025,Policy Breach,Low,Closed,User,4,89.54,0,No Action,1
V01435,88,2025-04-14,2025,Product Quality Issue,High,Closed,User,12,1504.44,0,Warning Issued,1
V01436,89,2021-11-07,2021,Counterfeit Risk,Medium,Under Investigation,System Detection,3,731.12,0,Warning Issued,1
V01437,89,2021-10-15,2021,Listing Misrepresentation,High,Escalated,System Detection,6,3982.43,0,Payout Hold,1
V01438,89,2021-12-03,2021,Fraud Suspicion,High,Under Investigation,User,7,3883.09,1,No Action,1
V01439,89,2021-08-09,2021,Counterfeit Risk,Medium,Escalated,User,16,702.36,0,No Action,0
V01440,89,2021-06-24,2021,Counterfeit Risk,Medium,Closed,Compliance Team,7,920.57,0,Listing Removed,1
V01441,89,2021-09-07,2021,Policy Breach,Critical,Under Investigation,Compliance Team,11,5588.6,0,Seller Suspended,1
V01442,89,2022-11-06,2022,Fraud Suspicion,Medium,Closed,User,14,550.42,1,Listing Removed,1
V01443,89,2022-08-16,2022,Product Quality Issue,Critical,Under Investigation,User,16,7361.02,0,Listing Removed,0
V01444,89,2022-11-27,2022,Listing Misrepresentation,Critical,Escalated,User,1,7265.86,0,Seller Suspended,1
V01445,89,2022-05-11,2022,Listing Misrepresentation,High,Closed,Compliance Team,2,1495.55,0,Payout Hold,1
V01446,89,2022-04-09,2022,Fraud Suspicion,Critical,Closed,Internal Audit,5,2751.23,1,Listing Removed,1
V01447,89,2022-12-16,2022,Fraud Suspicion,High,Under Investigation,System Detection,14,2036.08,1,Seller Suspended,0
V01448,89,2023-02-14,2023,Late Fulfillment,Medium,Closed,System Detection,8,1095.73,0,Listing Removed,1
V01449,89,2024-06-01,2024,Policy Breach,Critical,Open,User,15,3748.37,0,Payout Hold,0
V01450,89,2024-11-22,2024,Policy Breach,Low,Closed,Compliance Team,4,515.08,0,Listing Removed,1
V01451,89,2025-02-05,2025,Fraud Suspicion,High,Under Investigation,User,10,2382.16,1,Listing Removed,1
V01452,89,2025-07-06,2025,Listing Misrepresentation,High,Closed,System Detection,7,2662.02,0,Payout Hold,1
V01453,89,2025-06-03,2025,Fraud Suspicion,High,Escalated,System Detection,10,3471.39,1,Seller Suspended,0
V01454,90,2021-08-22,2021,Policy Breach,Medium,Closed,System Detection,13,1105.33,0,Warning Issued,1
V01455,90,2021-07-05,2021,Late Fulfillment,High,Open,User,3,1742.35,0,Payout Hold,1
V01456,90,2021-02-22,2021,Late Fulfillment,High,Escalated,System Detection,14,3287.49,0,Seller Suspended,0
V01457,90,2022-03-25,2022,Late Fulfillment,Medium,Closed,Internal Audit,3,1229.42,0,Listing Removed,1
V01458,90,2023-10-02,2023,Late Fulfillment,Medium,Open,System Detection,12,1403.68,0,No Action,0
V01459,90,2023-08-02,2023,Counterfeit Risk,Medium,Closed,Compliance Team,9,1276.11,0,Warning Issued,1
V01460,90,2023-07-15,2023,Fraud Suspicion,High,Escalated,Compliance Team,10,1645.94,1,No Action,0
V01461,90,2024-09-02,2024,Listing Misrepresentation,High,Closed,Compliance Team,7,2107.89,0,Warning Issued,1
V01462,90,2024-06-02,2024,Late Fulfillment,Low,Under Investigation,Compliance Team,7,282.83,0,Warning Issued,0
V01463,90,2024-10-20,2024,Fraud Suspicion,High,Escalated,User,13,1582.25,1,Payout Hold,0
V01464,90,2025-04-14,2025,Policy Breach,Medium,Escalated,System Detection,3,297.67,0,Warning Issued,1
V01465,90,2025-08-16,2025,Late Fulfillment,Medium,Under Investigation,User,10,1104.15,0,Listing Removed,0
V01466,91,2021-07-26,2021,Policy Breach,Critical,Escalated,User,8,3389.48,0,Payout Hold,0
V01467,91,2021-02-24,2021,Late Fulfillment,High,Under Investigation,Internal Audit,5,1470.19,0,Payout Hold,0
V01468,91,2021-02-26,2021,Late Fulfillment,Medium,Closed,User,3,392.39,0,No Action,1
V01469,91,2021-09-22,2021,Late Fulfillment,Low,Closed,System Detection,12,356.91,0,Warning Issued,1
V01470,91,2022-04-02,2022,Late Fulfillment,Medium,Open,System Detection,7,257.35,0,No Action,1
V01471,91,2022-04-18,2022,Late Fulfillment,High,Escalated,User,2,1929.04,0,Seller Suspended,0
V01472,91,2022-09-13,2022,Late Fulfillment,Medium,Under Investigation,System Detection,13,590.25,0,No Action,0
V01473,91,2022-07-22,2022,Product Quality Issue,High,Under Investigation,User,15,3132.95,0,Warning Issued,0
V01474,91,2022-02-02,2022,Late Fulfillment,Medium,Closed,User,14,465.65,0,Warning Issued,1
V01475,91,2023-04-08,2023,Late Fulfillment,High,Open,User,14,2972.6,1,Listing Removed,0
V01476,91,2023-09-24,2023,Fraud Suspicion,High,Escalated,System Detection,12,2568.92,1,Payout Hold,0
V01477,91,2023-01-08,2023,Product Quality Issue,High,Escalated,System Detection,9,3214.84,0,No Action,0
V01478,91,2024-05-21,2024,Product Quality Issue,Medium,Open,User,10,411.75,0,Warning Issued,1
V01479,91,2024-08-01,2024,Product Quality Issue,Medium,Under Investigation,Compliance Team,9,1242.85,0,Listing Removed,1
V01480,91,2024-06-04,2024,Late Fulfillment,Medium,Closed,Compliance Team,10,387.66,0,Warning Issued,1
V01481,91,2025-11-10,2025,Regulatory Non-Compliance,Medium,Closed,User,5,736.86,0,Warning Issued,1
V01482,91,2025-07-16,2025,Fraud Suspicion,Medium,Closed,Internal Audit,16,1094.66,1,Seller Suspended,1
V01483,91,2025-07-08,2025,Listing Misrepresentation,Medium,Closed,User,1,800.77,0,No Action,1
V01484,91,2025-06-16,2025,Fraud Suspicion,Critical,Escalated,System Detection,5,2755.96,1,Seller Suspended,0
V01485,91,2025-12-25,2025,Policy Breach,Critical,Escalated,User,15,3467.5,1,Seller Suspended,0
V01486,92,2021-02-26,2021,Listing Misrepresentation,High,Closed,User,6,3012.83,0,Listing Removed,1
V01487,92,2021-04-04,2021,Product Quality Issue,Critical,Escalated,User,1,7576.95,0,Payout Hold,0
V01488,92,2021-06-13,2021,Product Quality Issue,High,Closed,User,11,3780.92,0,No Action,1
V01489,92,2022-01-01,2022,Fraud Suspicion,Medium,Escalated,System Detection,2,1161.17,1,Warning Issued,0
V01490,92,2022-03-24,2022,Policy Breach,High,Open,User,6,2447.66,0,Payout Hold,0
V01491,92,2022-02-02,2022,Counterfeit Risk,High,Closed,User,4,2354.99,0,Warning Issued,1
V01492,92,2022-08-04,2022,Counterfeit Risk,High,Closed,User,15,2201.44,0,No Action,1
V01493,92,2023-11-15,2023,Product Quality Issue,High,Under Investigation,System Detection,8,3683.17,0,Payout Hold,0
V01494,92,2023-06-06,2023,Late Fulfillment,Critical,Escalated,Compliance Team,9,4457.7,1,No Action,0
V01495,92,2024-01-14,2024,Late Fulfillment,Low,Closed,User,12,519.15,0,No Action,1
V01496,92,2025-07-07,2025,Late Fulfillment,High,Escalated,Compliance Team,8,1534.03,0,Payout Hold,0
V01497,92,2025-05-20,2025,Product Quality Issue,High,Closed,System Detection,11,2576.67,1,Seller Suspended,1
V01498,92,2025-10-19,2025,Fraud Suspicion,High,Escalated,User,15,1341.49,1,Payout Hold,0
V01499,93,2021-08-12,2021,Late Fulfillment,High,Open,System Detection,9,3407.43,0,Listing Removed,0
V01500,93,2021-04-03,2021,Product Quality Issue,Critical,Under Investigation,User,14,6648.72,0,Seller Suspended,1
V01501,93,2021-04-16,2021,Policy Breach,High,Escalated,Internal Audit,7,3329.57,0,Listing Removed,0
V01502,93,2021-04-22,2021,Product Quality Issue,High,Escalated,User,14,2445.49,0,Listing Removed,0
V01503,93,2021-03-05,2021,Fraud Suspicion,High,Escalated,User,12,3426.17,1,Listing Removed,1
V01504,93,2021-06-18,2021,Fraud Suspicion,Low,Escalated,Internal Audit,9,152.44,1,No Action,0
V01505,93,2022-12-06,2022,Late Fulfillment,Low,Closed,User,15,156.67,0,Payout Hold,1
V01506,93,2022-12-25,2022,Late Fulfillment,Low,Closed,System Detection,9,5.21,0,No Action,1
V01507,93,2022-07-17,2022,Late Fulfillment,Critical,Closed,Compliance Team,11,4182.2,1,Seller Suspended,1
V01508,93,2023-03-21,2023,Late Fulfillment,Medium,Closed,User,2,1006.69,0,No Action,1
V01509,93,2023-08-21,2023,Policy Breach,Low,Closed,Internal Audit,2,55.77,0,No Action,1
V01510,93,2024-04-20,2024,Regulatory Non-Compliance,High,Open,User,1,1679.09,0,Payout Hold,1
V01511,93,2024-05-05,2024,Policy Breach,High,Open,Compliance Team,5,3638.68,0,Payout Hold,1
